filename,mtime,last_modified
33433081658894.zip,1695556485.163846,2023-09-24 07:54:45.163846
33433081658886.zip,1695556484.780704,2023-09-24 07:54:44.780704
33433081658886.mets.xml,1695285532.941476,2023-09-21 04:38:52.941476
33433081658951.mets.xml,1695291152.098415,2023-09-21 06:12:32.098415
33433081658951.zip,1695556486.852853,2023-09-24 07:54:46.852853
33433081658902.mets.xml,1695291165.712031,2023-09-21 06:12:45.712031
33433081658902.zip,1695556485.618053,2023-09-24 07:54:45.618053
33433081658928.mets.xml,1695291175.313128,2023-09-21 06:12:55.313128
33433081658928.zip,1695556486.152029,2023-09-24 07:54:46.152029
33433081658944.zip,1695556486.883059,2023-09-24 07:54:46.883059
33433081658944.mets.xml,1695291196.164177,2023-09-21 06:13:16.164177
33433081658969.mets.xml,1695291194.514435,2023-09-21 06:13:14.514435
33433081658969.zip,1695556486.924269,2023-09-24 07:54:46.924269
33433081658977.zip,1709552224.235647,2024-03-04 06:37:04.235647
33433081658977.mets.xml,1709275870.318727,2024-03-01 01:51:10.318727
33433081658985.zip,1682253971.806986,2023-04-23 08:46:11.806986
33433081658985.mets.xml,1682025496.74351,2023-04-20 17:18:16.743510
33433081658910.mets.xml,1682025515.248644,2023-04-20 17:18:35.248644
33433081658910.zip,1682253972.231237,2023-04-23 08:46:12.231237
33433081658936.mets.xml,1695291154.842135,2023-09-21 06:12:34.842135
33433081658936.zip,1695556487.012377,2023-09-24 07:54:47.012377
33433081659041.zip,1699101036.082552,2023-11-04 08:30:36.082552
33433081659041.mets.xml,1698838741.132468,2023-11-01 07:39:01.132468
33433081659017.zip,1709812538.863715,2024-03-07 06:55:38.863715
33433081659017.mets.xml,1709597092.782135,2024-03-04 19:04:52.782135
33433081990396.mets.xml,1682028740.919641,2023-04-20 18:12:20.919641
33433081990396.zip,1682254295.967367,2023-04-23 08:51:35.967367
33433081990651.zip,1709466810.570302,2024-03-03 06:53:30.570302
33433081990651.mets.xml,1709233047.287898,2024-02-29 13:57:27.287898
33433081990438.zip,1682254299.438092,2023-04-23 08:51:39.438092
33433081990438.mets.xml,1682028807.859916,2023-04-20 18:13:27.859916
33433081990420.mets.xml,1682031156.202886,2023-04-20 18:52:36.202886
33433081990420.zip,1682254302.638446,2023-04-23 08:51:42.638446
33433081990412.mets.xml,1682031163.54656,2023-04-20 18:52:43.546560
33433081990412.zip,1682254298.608509,2023-04-23 08:51:38.608509
33433081990404.zip,1682254297.716115,2023-04-23 08:51:37.716115
33433081990404.mets.xml,1682031109.482472,2023-04-20 18:51:49.482472
33433081647616.zip,1709466522.018896,2024-03-03 06:48:42.018896
33433081647616.mets.xml,1709266347.392364,2024-02-29 23:12:27.392364
33433081646642.mets.xml,1712377687.720092,2024-04-06 00:28:07.720092
33433081646642.zip,1712662450.706708,2024-04-09 07:34:10.706708
33433081810669.mets.xml,1698907470.524149,2023-11-02 02:44:30.524149
33433081810669.zip,1699186892.574226,2023-11-05 07:21:32.574226
33433081810677.mets.xml,1698907508.684473,2023-11-02 02:45:08.684473
33433081810677.zip,1699186907.569367,2023-11-05 07:21:47.569367
33433081810495.zip,1699186890.821999,2023-11-05 07:21:30.821999
33433081810495.mets.xml,1698907507.066585,2023-11-02 02:45:07.066585
33433081968376.zip,1672146789.5871,2022-12-27 08:13:09.587100
33433081968376.mets.xml,1671867035.068556,2022-12-24 02:30:35.068556
33433081968327.mets.xml,1678090839.482514,2023-03-06 03:20:39.482514
33433081968327.zip,1678369192.949112,2023-03-09 08:39:52.949112
33433081968384.mets.xml,1688985067.492221,2023-07-10 06:31:07.492221
33433081968384.zip,1689250566.553565,2023-07-13 08:16:06.553565
33433081968319.zip,1678369195.147896,2023-03-09 08:39:55.147896
33433081968319.mets.xml,1678090844.549652,2023-03-06 03:20:44.549652
33433081968392.zip,1678369196.622112,2023-03-09 08:39:56.622112
33433081968392.mets.xml,1678090826.866493,2023-03-06 03:20:26.866493
33433081968426.zip,1672146786.184547,2022-12-27 08:13:06.184547
33433081968426.mets.xml,1671870717.553813,2022-12-24 03:31:57.553813
33433081968483.zip,1699187308.088292,2023-11-05 07:28:28.088292
33433081968483.mets.xml,1698919022.686706,2023-11-02 05:57:02.686706
33433081968467.zip,1699187273.704172,2023-11-05 07:27:53.704172
33433081968467.mets.xml,1698919076.270144,2023-11-02 05:57:56.270144
33433081968475.mets.xml,1698918985.37152,2023-11-02 05:56:25.371520
33433081968475.zip,1699187273.941203,2023-11-05 07:27:53.941203
33433081968434.zip,1678369195.414464,2023-03-09 08:39:55.414464
33433081968434.mets.xml,1678090831.587837,2023-03-06 03:20:31.587837
33433081968459.mets.xml,1698919137.536738,2023-11-02 05:58:57.536738
33433081968459.zip,1699187273.256549,2023-11-05 07:27:53.256549
33433081620621.mets.xml,1685089983.449025,2023-05-26 04:33:03.449025
33433081620621.zip,1685461030.855652,2023-05-30 11:37:10.855652
33433081853826.zip,1709466630.656839,2024-03-03 06:50:30.656839
33433081853826.mets.xml,1709225742.836708,2024-02-29 11:55:42.836708
33433081859120.zip,1695557051.370897,2023-09-24 08:04:11.370897
33433081859120.mets.xml,1695307199.055615,2023-09-21 10:39:59.055615
33433081602561.zip,1671971087.876958,2022-12-25 07:24:47.876958
33433081602561.mets.xml,1671767200.788673,2022-12-22 22:46:40.788673
33433081600128.zip,1695556219.370944,2023-09-24 07:50:19.370944
33433081600128.mets.xml,1695286001.561748,2023-09-21 04:46:41.561748
33433081603056.mets.xml,1685089358.455163,2023-05-26 04:22:38.455163
33433081603056.zip,1685460986.592672,2023-05-30 11:36:26.592672
33433081603064.mets.xml,1685089390.399192,2023-05-26 04:23:10.399192
33433081603064.zip,1685460987.937804,2023-05-30 11:36:27.937804
33433081595187.mets.xml,1684061635.403072,2023-05-14 06:53:55.403072
33433081595187.zip,1684324597.324809,2023-05-17 07:56:37.324809
33433062179480.mets.xml,1684374706.457082,2023-05-17 21:51:46.457082
33433062179480.zip,1684582186.625986,2023-05-20 07:29:46.625986
33433017206180.mets.xml,1682128974.607498,2023-04-21 22:02:54.607498
33433017206180.zip,1682337643.365869,2023-04-24 08:00:43.365869
33433022672947.zip,1684756100.038984,2023-05-22 07:48:20.038984
33433022672947.mets.xml,1684506746.087421,2023-05-19 10:32:26.087421
33433022672954.mets.xml,1684014619.079738,2023-05-13 17:50:19.079738
33433022672954.zip,1684237819.120926,2023-05-16 07:50:19.120926
33433022673234.mets.xml,1680154461.272729,2023-03-30 01:34:21.272729
33433022673234.zip,1680441965.737598,2023-04-02 09:26:05.737598
33433010500811.zip,1695470970.863501,2023-09-23 08:09:30.863501
33433010500811.mets.xml,1695226870.090958,2023-09-20 12:21:10.090958
33433074373600.zip,1696592229.577357,2023-10-06 07:37:09.577357
33433074373600.mets.xml,1696322746.769943,2023-10-03 04:45:46.769943
33433074373634.mets.xml,1709346358.923525,2024-03-01 21:25:58.923525
33433074373634.zip,1709551883.040152,2024-03-04 06:31:23.040152
33433074384102.mets.xml,1695385504.583591,2023-09-22 08:25:04.583591
33433074384102.zip,1695643966.619217,2023-09-25 08:12:46.619217
33433074380720.zip,1685882659.601014,2023-06-04 08:44:19.601014
33433074380720.mets.xml,1685648950.99109,2023-06-01 15:49:10.991090
33433074380704.zip,1688819585.365052,2023-07-08 08:33:05.365052
33433074380704.mets.xml,1688537120.85376,2023-07-05 02:05:20.853760
33433074380837.zip,1695643953.731712,2023-09-25 08:12:33.731712
33433074380837.mets.xml,1695385598.453907,2023-09-22 08:26:38.453907
33433074380688.zip,1689077668.815351,2023-07-11 08:14:28.815351
33433074380688.mets.xml,1688829484.203333,2023-07-08 11:18:04.203333
33433074380696.mets.xml,1689070754.017312,2023-07-11 06:19:14.017312
33433074380696.zip,1689336555.194141,2023-07-14 08:09:15.194141
33433074380662.zip,1685706516.348026,2023-06-02 07:48:36.348026
33433074380662.mets.xml,1685502598.360475,2023-05-30 23:09:58.360475
33433074828306.mets.xml,1665667013.779035,2022-10-13 09:16:53.779035
33433074828306.zip,1665923493.813886,2022-10-16 08:31:33.813886
33433074827837.mets.xml,1664577571.016779,2022-09-30 18:39:31.016779
33433074827837.zip,1664798129.741845,2022-10-03 07:55:29.741845
33433074829270.zip,1712662354.467492,2024-04-09 07:32:34.467492
33433074829270.mets.xml,1712378437.600155,2024-04-06 00:40:37.600155
33433074870100.zip,1671799557.678614,2022-12-23 07:45:57.678614
33433074870100.mets.xml,1671562219.290076,2022-12-20 13:50:19.290076
33433074834783.mets.xml,1671485095.39327,2022-12-19 16:24:55.393270
33433074834783.zip,1671715081.443983,2022-12-22 08:18:01.443983
33433074834791.mets.xml,1685502311.692728,2023-05-30 23:05:11.692728
33433074834791.zip,1685706544.213657,2023-06-02 07:49:04.213657
33433074834775.mets.xml,1664666059.082433,2022-10-01 19:14:19.082433
33433074834775.zip,1664888292.603316,2022-10-04 08:58:12.603316
33433074834163.zip,1685795441.889417,2023-06-03 08:30:41.889417
33433074834163.mets.xml,1685510002.764348,2023-05-31 01:13:22.764348
33433074834924.zip,1684757230.124372,2023-05-22 08:07:10.124372
33433074834924.mets.xml,1684503769.949064,2023-05-19 09:42:49.949064
33433074834957.zip,1664798139.102124,2022-10-03 07:55:39.102124
33433074834957.mets.xml,1664577631.533116,2022-09-30 18:40:31.533116
33433074834965.mets.xml,1664577678.704254,2022-09-30 18:41:18.704254
33433074834965.zip,1664798135.735746,2022-10-03 07:55:35.735746
33433074834973.zip,1678281657.273584,2023-03-08 08:20:57.273584
33433074834973.mets.xml,1678068775.626029,2023-03-05 21:12:55.626029
33433074834981.zip,1672058052.949308,2022-12-26 07:34:12.949308
33433074834981.mets.xml,1671852992.633342,2022-12-23 22:36:32.633342
33433074834932.mets.xml,1665535586.472883,2022-10-11 20:46:26.472883
33433074834932.zip,1665746811.942842,2022-10-14 07:26:51.942842
33433074834940.zip,1684324103.349042,2023-05-17 07:48:23.349042
33433074834940.mets.xml,1684053438.200847,2023-05-14 04:37:18.200847
33433074838784.zip,1684324104.125772,2023-05-17 07:48:24.125772
33433074838784.mets.xml,1684053399.699068,2023-05-14 04:36:39.699068
33433074835004.mets.xml,1685502368.731647,2023-05-30 23:06:08.731647
33433074835004.zip,1685706548.758701,2023-06-02 07:49:08.758701
33433074838024.mets.xml,1696140308.748014,2023-10-01 02:05:08.748014
33433074838024.zip,1696421118.896916,2023-10-04 08:05:18.896916
33433074838057.zip,1674306529.762084,2023-01-21 08:08:49.762084
33433074838057.mets.xml,1674074271.229291,2023-01-18 15:37:51.229291
33433074838032.zip,1696421119.714233,2023-10-04 08:05:19.714233
33433074838032.mets.xml,1696140311.039234,2023-10-01 02:05:11.039234
33433074838040.zip,1685882669.26283,2023-06-04 08:44:29.262830
33433074838040.mets.xml,1685653282.689799,2023-06-01 17:01:22.689799
33433074834841.zip,1665923501.348775,2022-10-16 08:31:41.348775
33433074834841.mets.xml,1665667071.901871,2022-10-13 09:17:51.901871
33433074834825.mets.xml,1664715618.190465,2022-10-02 09:00:18.190465
33433074834825.zip,1664975537.801239,2022-10-05 09:12:17.801239
33433074834882.zip,1664975540.187493,2022-10-05 09:12:20.187493
33433074834882.mets.xml,1664718665.741836,2022-10-02 09:51:05.741836
33433074834866.mets.xml,1671852952.386521,2022-12-23 22:35:52.386521
33433074834866.zip,1672058048.583495,2022-12-26 07:34:08.583495
33433074834338.zip,1672145758.549349,2022-12-27 07:55:58.549349
33433074834338.mets.xml,1671865568.204732,2022-12-24 02:06:08.204732
33433074834320.zip,1665923498.761166,2022-10-16 08:31:38.761166
33433074834320.mets.xml,1665667063.289587,2022-10-13 09:17:43.289587
33433074834551.zip,1685706548.395208,2023-06-02 07:49:08.395208
33433074834551.mets.xml,1685502390.078093,2023-05-30 23:06:30.078093
33433074834569.mets.xml,1684053431.723534,2023-05-14 04:37:11.723534
33433074834569.zip,1684324103.190918,2023-05-17 07:48:23.190918
33433074834577.mets.xml,1685502376.171481,2023-05-30 23:06:16.171481
33433074834577.zip,1685706549.498604,2023-06-02 07:49:09.498604
33433074912787.mets.xml,1684503289.498321,2023-05-19 09:34:49.498321
33433074912787.zip,1684757290.162049,2023-05-22 08:08:10.162049
33433074912795.mets.xml,1674144211.248768,2023-01-19 11:03:31.248768
33433074912795.zip,1674393142.885659,2023-01-22 08:12:22.885659
33433074912779.mets.xml,1685879188.677673,2023-06-04 07:46:28.677673
33433074912779.zip,1686137441.351357,2023-06-07 07:30:41.351357
33433074912811.zip,1696421304.899756,2023-10-04 08:08:24.899756
33433074912811.mets.xml,1696191146.126767,2023-10-01 16:12:26.126767
33433074912803.mets.xml,1685084022.214919,2023-05-26 02:53:42.214919
33433074912803.zip,1685460664.238799,2023-05-30 11:31:04.238799
33433074912829.zip,1685460665.351531,2023-05-30 11:31:05.351531
33433074912829.mets.xml,1685083995.256899,2023-05-26 02:53:15.256899
33433074840228.mets.xml,1671559577.249502,2022-12-20 13:06:17.249502
33433074840228.zip,1671799512.731312,2022-12-23 07:45:12.731312
33433074840038.mets.xml,1665596548.783296,2022-10-12 13:42:28.783296
33433074840038.zip,1665833514.664028,2022-10-15 07:31:54.664028
33433074840087.mets.xml,1671852950.932151,2022-12-23 22:35:50.932151
33433074840087.zip,1672058056.338407,2022-12-26 07:34:16.338407
33433074849468.mets.xml,1696140088.295536,2023-10-01 02:01:28.295536
33433074849468.zip,1696421149.914035,2023-10-04 08:05:49.914035
33433074840111.zip,1696507558.484652,2023-10-05 08:05:58.484652
33433074840111.mets.xml,1696226983.422984,2023-10-02 02:09:43.422984
33433074840103.zip,1665144667.578113,2022-10-07 08:11:07.578113
33433074840103.mets.xml,1664856953.095899,2022-10-04 00:15:53.095899
33433074840186.zip,1665746818.132024,2022-10-14 07:26:58.132024
33433074840186.mets.xml,1665541954.749576,2022-10-11 22:32:34.749576
33433074840129.mets.xml,1684511883.623604,2023-05-19 11:58:03.623604
33433074840129.zip,1684757239.378104,2023-05-22 08:07:19.378104
33433074840145.zip,1664888292.058917,2022-10-04 08:58:12.058917
33433074840145.mets.xml,1664666032.84805,2022-10-01 19:13:52.848050
33433074840160.zip,1678281677.098833,2023-03-08 08:21:17.098833
33433074840160.mets.xml,1678076785.910406,2023-03-05 23:26:25.910406
33433074840152.zip,1684757235.487113,2023-05-22 08:07:15.487113
33433074840152.mets.xml,1684503778.25194,2023-05-19 09:42:58.251940
33433074844808.mets.xml,1711761033.873608,2024-03-29 21:10:33.873608
33433074844808.zip,1711975769.037176,2024-04-01 08:49:29.037176
33433074860705.mets.xml,1674267156.275494,2023-01-20 21:12:36.275494
33433074860705.zip,1674478177.745063,2023-01-23 07:49:37.745063
33433074860697.mets.xml,1671562235.108393,2022-12-20 13:50:35.108393
33433074860697.zip,1671799549.167467,2022-12-23 07:45:49.167467
33433074860689.mets.xml,1674267159.395138,2023-01-20 21:12:39.395138
33433074860689.zip,1674478177.934311,2023-01-23 07:49:37.934311
33433074803226.mets.xml,1695364164.579741,2023-09-22 02:29:24.579741
33433074803226.zip,1695644055.610874,2023-09-25 08:14:15.610874
33433074803044.mets.xml,1695364149.127448,2023-09-22 02:29:09.127448
33433074803044.zip,1695644054.22903,2023-09-25 08:14:14.229030
33433074931803.zip,1696421346.261142,2023-10-04 08:09:06.261142
33433074931803.mets.xml,1696200670.337793,2023-10-01 18:51:10.337793
33433074931613.zip,1696421343.198813,2023-10-04 08:09:03.198813
33433074931613.mets.xml,1696200693.603062,2023-10-01 18:51:33.603062
33433074931647.mets.xml,1671562739.689758,2022-12-20 13:58:59.689758
33433074931647.zip,1671799644.236117,2022-12-23 07:47:24.236117
33433074931639.zip,1684324181.09879,2023-05-17 07:49:41.098790
33433074931639.mets.xml,1684058037.526388,2023-05-14 05:53:57.526388
33433074950738.mets.xml,1684057983.796474,2023-05-14 05:53:03.796474
33433074950738.zip,1684324192.709953,2023-05-17 07:49:52.709953
33433074950720.mets.xml,1696203786.624134,2023-10-01 19:43:06.624134
33433074950720.zip,1696421400.446432,2023-10-04 08:10:00.446432
33433074950712.zip,1696421400.720629,2023-10-04 08:10:00.720629
33433074950712.mets.xml,1696203776.265488,2023-10-01 19:42:56.265488
33433074950753.zip,1678281954.215706,2023-03-08 08:25:54.215706
33433074950753.mets.xml,1678077988.319817,2023-03-05 23:46:28.319817
33433074950704.mets.xml,1696203755.249761,2023-10-01 19:42:35.249761
33433074950704.zip,1696421400.474363,2023-10-04 08:10:00.474363
33433074950761.mets.xml,1678077996.493848,2023-03-05 23:46:36.493848
33433074950761.zip,1678281950.703964,2023-03-08 08:25:50.703964
33433074950746.mets.xml,1678077969.818371,2023-03-05 23:46:09.818371
33433074950746.zip,1678281950.535526,2023-03-08 08:25:50.535526
33433074950779.mets.xml,1678077979.63381,2023-03-05 23:46:19.633810
33433074950779.zip,1678281951.472074,2023-03-08 08:25:51.472074
33433074785894.mets.xml,1665666817.57035,2022-10-13 09:13:37.570350
33433074785894.zip,1665923474.083563,2022-10-16 08:31:14.083563
33433074785852.mets.xml,1671902627.682197,2022-12-24 12:23:47.682197
33433074785852.zip,1672145693.320648,2022-12-27 07:54:53.320648
33433074788997.mets.xml,1685502642.641732,2023-05-30 23:10:42.641732
33433074788997.zip,1685706524.312237,2023-06-02 07:48:44.312237
33433074785498.zip,1685706518.467802,2023-06-02 07:48:38.467802
33433074785498.mets.xml,1685502577.150035,2023-05-30 23:09:37.150035
33433074786447.mets.xml,1671559002.391951,2022-12-20 12:56:42.391951
33433074786447.zip,1671799428.57803,2022-12-23 07:43:48.578030
33433074786405.zip,1665923484.086553,2022-10-16 08:31:24.086553
33433074786405.mets.xml,1665673655.188126,2022-10-13 11:07:35.188126
33433074789268.zip,1665746792.011228,2022-10-14 07:26:32.011228
33433074789268.mets.xml,1665539009.166684,2022-10-11 21:43:29.166684
33433074789276.zip,1665230781.416019,2022-10-08 08:06:21.416019
33433074789276.mets.xml,1664971420.795629,2022-10-05 08:03:40.795629
33433074789003.zip,1671799438.529266,2022-12-23 07:43:58.529266
33433074789003.mets.xml,1671559060.977499,2022-12-20 12:57:40.977499
33433074785506.zip,1684324074.730066,2023-05-17 07:47:54.730066
33433074785506.mets.xml,1684053668.61282,2023-05-14 04:41:08.612820
33433074785928.zip,1672145701.747433,2022-12-27 07:55:01.747433
33433074785928.mets.xml,1671908021.873137,2022-12-24 13:53:41.873137
33433074785910.mets.xml,1678068129.071284,2023-03-05 21:02:09.071284
33433074785910.zip,1678281536.413754,2023-03-08 08:18:56.413754
33433074785241.zip,1672145696.066761,2022-12-27 07:54:56.066761
33433074785241.mets.xml,1671899604.025378,2022-12-24 11:33:24.025378
33433074785225.mets.xml,1665666818.871479,2022-10-13 09:13:38.871479
33433074785225.zip,1665923475.451065,2022-10-16 08:31:15.451065
33433074785258.mets.xml,1678068134.83541,2023-03-05 21:02:14.835410
33433074785258.zip,1678281537.256425,2023-03-08 08:18:57.256425
33433074785233.mets.xml,1664577594.217971,2022-09-30 18:39:54.217971
33433074785233.zip,1664798119.284946,2022-10-03 07:55:19.284946
33433074894126.zip,1678281788.681019,2023-03-08 08:23:08.681019
33433074894126.mets.xml,1678076897.950988,2023-03-05 23:28:17.950988
33433074894175.mets.xml,1696139711.100948,2023-10-01 01:55:11.100948
33433074894175.zip,1696421223.397729,2023-10-04 08:07:03.397729
33433074812524.zip,1704285976.597288,2024-01-03 07:46:16.597288
33433074812524.mets.xml,1704042235.053622,2023-12-31 12:03:55.053622
33433074819578.mets.xml,1695363965.700308,2023-09-22 02:26:05.700308
33433074819578.zip,1695644083.910544,2023-09-25 08:14:43.910544
33433074813266.mets.xml,1712378488.465251,2024-04-06 00:41:28.465251
33433074813266.zip,1712662348.073094,2024-04-09 07:32:28.073094
33433074960331.mets.xml,1671913224.500946,2022-12-24 15:20:24.500946
33433074960331.zip,1672145965.329306,2022-12-27 07:59:25.329306
33433074925839.zip,1684757300.923094,2023-05-22 08:08:20.923094
33433074925839.mets.xml,1684503118.123109,2023-05-19 09:31:58.123109
33433074923941.mets.xml,1696200776.017594,2023-10-01 18:52:56.017594
33433074923941.zip,1696421333.394991,2023-10-04 08:08:53.394991
33433074923958.zip,1696421333.825936,2023-10-04 08:08:53.825936
33433074923958.mets.xml,1696204015.14778,2023-10-01 19:46:55.147780
33433074923966.mets.xml,1696200753.449819,2023-10-01 18:52:33.449819
33433074923966.zip,1696421331.86976,2023-10-04 08:08:51.869760
33433074923933.zip,1696421333.600926,2023-10-04 08:08:53.600926
33433074923933.mets.xml,1696200838.830691,2023-10-01 18:53:58.830691
33433074393871.zip,1709551895.832565,2024-03-04 06:31:35.832565
33433074393871.mets.xml,1709346254.440657,2024-03-01 21:24:14.440657
33433074391412.mets.xml,1695385340.9143,2023-09-22 08:22:20.914300
33433074391412.zip,1695644003.141837,2023-09-25 08:13:23.141837
33433074391404.mets.xml,1695385344.831981,2023-09-22 08:22:24.831981
33433074391404.zip,1695644003.092691,2023-09-25 08:13:23.092691
33433074391446.zip,1695644004.551484,2023-09-25 08:13:24.551484
33433074391446.mets.xml,1695385336.71852,2023-09-22 08:22:16.718520
33433074391370.zip,1695644004.726837,2023-09-25 08:13:24.726837
33433074391370.mets.xml,1695367819.751689,2023-09-22 03:30:19.751689
33433074391321.zip,1695644002.435642,2023-09-25 08:13:22.435642
33433074391321.mets.xml,1695385358.525422,2023-09-22 08:22:38.525422
33433074391354.mets.xml,1695385380.380876,2023-09-22 08:23:00.380876
33433074391354.zip,1695644005.618383,2023-09-25 08:13:25.618383
33433074395017.zip,1696592455.90798,2023-10-06 07:40:55.907980
33433074395017.mets.xml,1696331920.158263,2023-10-03 07:18:40.158263
33433074392089.zip,1709551887.798047,2024-03-04 06:31:27.798047
33433074392089.mets.xml,1709346316.808305,2024-03-01 21:25:16.808305
33433074391263.mets.xml,1695385349.845531,2023-09-22 08:22:29.845531
33433074391263.zip,1695644000.978363,2023-09-25 08:13:20.978363
33433074393160.zip,1680273711.037416,2023-03-31 10:41:51.037416
33433074393160.mets.xml,1680004670.289956,2023-03-28 07:57:50.289956
33433074394259.mets.xml,1696320741.531563,2023-10-03 04:12:21.531563
33433074394259.zip,1696592441.31249,2023-10-06 07:40:41.312490
33433074393947.zip,1709551897.660769,2024-03-04 06:31:37.660769
33433074393947.mets.xml,1709346286.490424,2024-03-01 21:24:46.490424
33433074393954.zip,1709551898.66363,2024-03-04 06:31:38.663630
33433074393954.mets.xml,1709346304.838095,2024-03-01 21:25:04.838095
33433074394531.zip,1695644020.539344,2023-09-25 08:13:40.539344
33433074394531.mets.xml,1695385251.701151,2023-09-22 08:20:51.701151
33433074852371.mets.xml,1664718617.535526,2022-10-02 09:50:17.535526
33433074852371.zip,1664975554.669717,2022-10-05 09:12:34.669717
33433074855697.mets.xml,1696139946.4897,2023-10-01 01:59:06.489700
33433074855697.zip,1696421160.738441,2023-10-04 08:06:00.738441
33433074853965.mets.xml,1671853095.49828,2022-12-23 22:38:15.498280
33433074853965.zip,1672058079.813373,2022-12-26 07:34:39.813373
33433074906359.zip,1672058105.024327,2022-12-26 07:35:05.024327
33433074906359.mets.xml,1671851538.236645,2022-12-23 22:12:18.236645
33433074907860.zip,1678281817.531025,2023-03-08 08:23:37.531025
33433074907860.mets.xml,1678077125.283005,2023-03-05 23:32:05.283005
33433074906441.mets.xml,1671562499.523498,2022-12-20 13:54:59.523498
33433074906441.zip,1671799603.578655,2022-12-23 07:46:43.578655
33433074906482.mets.xml,1671562474.387916,2022-12-20 13:54:34.387916
33433074906482.zip,1671799601.231526,2022-12-23 07:46:41.231526
33433074909049.zip,1696421295.561883,2023-10-04 08:08:15.561883
33433074909049.mets.xml,1696200992.758055,2023-10-01 18:56:32.758055
33433074909031.mets.xml,1664718837.543282,2022-10-02 09:53:57.543282
33433074909031.zip,1664975602.274497,2022-10-05 09:13:22.274497
33433074903695.mets.xml,1665542020.306964,2022-10-11 22:33:40.306964
33433074903695.zip,1665746837.99135,2022-10-14 07:27:17.991350
33433074792502.mets.xml,1685693981.273805,2023-06-02 04:19:41.273805
33433074792502.zip,1685966440.999891,2023-06-05 08:00:40.999891
33433074796776.zip,1664975508.789387,2022-10-05 09:11:48.789387
33433074796776.mets.xml,1664743925.311414,2022-10-02 16:52:05.311414
33433074791785.zip,1678281547.805512,2023-03-08 08:19:07.805512
33433074791785.mets.xml,1678068166.387421,2023-03-05 21:02:46.387421
33433074792247.zip,1696421077.709017,2023-10-04 08:04:37.709017
33433074792247.mets.xml,1696201568.822801,2023-10-01 19:06:08.822801
33433074792254.mets.xml,1684516019.692486,2023-05-19 13:06:59.692486
33433074792254.zip,1684757218.458675,2023-05-22 08:06:58.458675
33433074792262.zip,1684757218.248174,2023-05-22 08:06:58.248174
33433074792262.mets.xml,1684516062.896158,2023-05-19 13:07:42.896158
33433059335103.mets.xml,1710381220.947806,2024-03-13 21:53:40.947806
33433059335103.zip,1710591018.177959,2024-03-16 08:10:18.177959
33433059330963.mets.xml,1695279795.239762,2023-09-21 03:03:15.239762
33433059330963.zip,1695555110.134051,2023-09-24 07:31:50.134051
31293107660668.zip,1694780989.73127,2023-09-15 08:29:49.731270
31293107660668.mets.xml,1694535978.696747,2023-09-12 12:26:18.696747
31293105313500.zip,1694780861.087481,2023-09-15 08:27:41.087481
31293105313500.mets.xml,1694530775.326569,2023-09-12 10:59:35.326569
31293008404745.mets.xml,1694302346.587201,2023-09-09 19:32:26.587201
31293008404745.zip,1694522024.483742,2023-09-12 08:33:44.483742
31293018462196.zip,1712316215.749384,2024-04-05 07:23:35.749384
31293018462196.mets.xml,1712034305.881189,2024-04-02 01:05:05.881189
32754080978426.zip,1680188260.252991,2023-03-30 10:57:40.252991
32754080978426.mets.xml,1679909122.221506,2023-03-27 05:25:22.221506
11964991.zip,1701601881.483336,2023-12-03 06:11:21.483336
11964991.mets.xml,1701321093.312909,2023-11-30 00:11:33.312909
76009251.zip,1688123567.276864,2023-06-30 07:12:47.276864
76009251.mets.xml,1687923440.480742,2023-06-27 23:37:20.480742
13880510.zip,1711883668.033361,2024-03-31 07:14:28.033361
13880510.mets.xml,1711678117.142219,2024-03-28 22:08:37.142219
24072717.zip,1709204855.161197,2024-02-29 06:07:35.161197
24072717.mets.xml,1708930966.52667,2024-02-26 02:02:46.526670
085137191.zip,1698923231.404262,2023-11-02 07:07:11.404262
085137191.mets.xml,1698698368.329185,2023-10-30 16:39:28.329185
085136836.mets.xml,1694817706.90229,2023-09-15 18:41:46.902290
085136836.zip,1695035147.999603,2023-09-18 07:05:47.999603
084960834.mets.xml,1708924443.594663,2024-02-26 00:14:03.594663
084960834.zip,1709204701.98341,2024-02-29 06:05:01.983410
084960397.mets.xml,1698698782.988452,2023-10-30 16:46:22.988452
084960397.zip,1698923160.366676,2023-11-02 07:06:00.366676
087534111.mets.xml,1698771756.80701,2023-10-31 13:02:36.807010
087534111.zip,1699009501.34228,2023-11-03 07:05:01.342280
086527682.zip,1694084863.979349,2023-09-07 07:07:43.979349
086527682.mets.xml,1693873550.633276,2023-09-04 20:25:50.633276
086569286.mets.xml,1687904736.267164,2023-06-27 18:25:36.267164
086569286.zip,1688123091.128048,2023-06-30 07:04:51.128048
087491541.mets.xml,1698771878.821244,2023-10-31 13:04:38.821244
087491541.zip,1699009491.905088,2023-11-03 07:04:51.905088
18739423.mets.xml,1662291490.583833,2022-09-04 07:38:10.583833
18739423.zip,1662548961.56219,2022-09-07 07:09:21.562190
66516627.zip,1699013113.273506,2023-11-03 08:05:13.273506
66516627.mets.xml,1698810122.561868,2023-10-31 23:42:02.561868
12755443.zip,1709291174.78754,2024-03-01 06:06:14.787540
12755443.mets.xml,1709067291.63861,2024-02-27 15:54:51.638610
12153205.zip,1707995226.166277,2024-02-15 06:07:06.166277
12153205.mets.xml,1707752562.119053,2024-02-12 10:42:42.119053
