htid,filename,size_changed,modification_time,rsync_flags
mdp.39015060430371,39015060430371.zip,True,True,>f.st......
mdp.39015060430397,39015060430397.mets.xml,True,True,>f.st......
mdp.39015060430397,39015060430397.zip,True,True,>f.st......
mdp.39015060441675,39015060441675.mets.xml,True,True,>f.st......
mdp.39015060441675,39015060441675.zip,True,True,>f.st......
mdp.39015061866359,39015061866359.mets.xml,True,True,>f.st......
mdp.39015061866359,39015061866359.zip,True,True,>f.st......
mdp.39015061866367,39015061866367.mets.xml,True,True,>f.st......
mdp.39015061866367,39015061866367.zip,True,True,>f.st......
mdp.39015061869536,39015061869536.mets.xml,True,True,>f.st......
mdp.39015061869536,39015061869536.zip,True,True,>f.st......
mdp.39015061869569,39015061869569.mets.xml,True,True,>f.st......
mdp.39015061869569,39015061869569.zip,True,True,>f.st......
mdp.39015062280055,39015062280055.mets.xml,True,True,>f.st......
mdp.39015062280055,39015062280055.zip,True,True,>f.st......
mdp.39015062486215,39015062486215.mets.xml,True,True,>f.st......
mdp.39015062486215,39015062486215.zip,True,True,>f.st......
mdp.39015062931699,39015062931699.mets.xml,True,True,>f.st......
mdp.39015062931699,39015062931699.zip,True,True,>f.st......
mdp.39015063515400,39015063515400.mets.xml,True,True,>f.st......
mdp.39015063515400,39015063515400.zip,True,True,>f.st......
mdp.39015063522836,39015063522836.mets.xml,True,True,>f.st......
mdp.39015063522836,39015063522836.zip,True,True,>f.st......
mdp.39015063754660,39015063754660.mets.xml,True,True,>f.st......
mdp.39015063754660,39015063754660.zip,True,True,>f.st......
mdp.39015063944592,39015063944592.mets.xml,True,True,>f.st......
mdp.39015063944592,39015063944592.zip,True,True,>f.st......
mdp.39015064376679,39015064376679.mets.xml,True,True,>f.st......
mdp.39015064376679,39015064376679.zip,True,True,>f.st......
mdp.39015064433710,39015064433710.mets.xml,True,True,>f.st......
mdp.39015064433710,39015064433710.zip,True,True,>f.st......
mdp.39015065249974,39015065249974.mets.xml,True,True,>f.st......
mdp.39015065249974,39015065249974.zip,True,True,>f.st......
mdp.39015065391990,39015065391990.mets.xml,True,True,>f.st......
mdp.39015065391990,39015065391990.zip,True,True,>f.st......
mdp.39015065392329,39015065392329.mets.xml,True,True,>f.st......
mdp.39015065392329,39015065392329.zip,True,True,>f.st......
mdp.39015065433412,39015065433412.mets.xml,True,True,>f.st......
mdp.39015065433412,39015065433412.zip,True,True,>f.st......
mdp.39015065433420,39015065433420.mets.xml,True,True,>f.st......
mdp.39015065433420,39015065433420.zip,True,True,>f.st......
mdp.39015065433446,39015065433446.mets.xml,True,True,>f.st......
mdp.39015065433446,39015065433446.zip,True,True,>f.st......
mdp.39015065433453,39015065433453.mets.xml,True,True,>f.st......
mdp.39015065433453,39015065433453.zip,True,True,>f.st......
mdp.39015065544838,39015065544838.mets.xml,True,True,>f.st......
mdp.39015065544838,39015065544838.zip,True,True,>f.st......
mdp.39015065549829,39015065549829.mets.xml,True,True,>f.st......
mdp.39015065549829,39015065549829.zip,True,True,>f.st......
mdp.39015065553417,39015065553417.mets.xml,True,True,>f.st......
mdp.39015065553417,39015065553417.zip,True,True,>f.st......
mdp.39015065574843,39015065574843.mets.xml,True,True,>f.st......
mdp.39015065574843,39015065574843.zip,True,True,>f.st......
mdp.39015065700703,39015065700703.mets.xml,True,True,>f.st......
mdp.39015065700703,39015065700703.zip,True,True,>f.st......
mdp.39015065731674,39015065731674.mets.xml,True,True,>f.st......
mdp.39015065731674,39015065731674.zip,True,True,>f.st......
mdp.39015065774658,39015065774658.mets.xml,True,True,>f.st......
mdp.39015065774658,39015065774658.zip,True,True,>f.st......
mdp.39015065928775,39015065928775.mets.xml,True,True,>f.st......
mdp.39015065928775,39015065928775.zip,True,True,>f.st......
mdp.39015066076467,39015066076467.mets.xml,True,True,>f.st......
mdp.39015066076467,39015066076467.zip,True,True,>f.st......
mdp.39015066079677,39015066079677.mets.xml,True,True,>f.st......
mdp.39015066079677,39015066079677.zip,True,True,>f.st......
mdp.39015066082317,39015066082317.mets.xml,True,True,>f.st......
mdp.39015066082317,39015066082317.zip,True,True,>f.st......
mdp.39015066082713,39015066082713.mets.xml,True,True,>f.st......
mdp.39015066082713,39015066082713.zip,True,True,>f.st......
mdp.39015066181762,39015066181762.mets.xml,True,True,>f.st......
mdp.39015066181762,39015066181762.zip,True,True,>f.st......
mdp.39015066195457,39015066195457.mets.xml,True,True,>f.st......
mdp.39015066195457,39015066195457.zip,True,True,>f.st......
mdp.39015066195606,39015066195606.mets.xml,True,True,>f.st......
mdp.39015066195606,39015066195606.zip,True,True,>f.st......
mdp.39015066625602,39015066625602.mets.xml,True,True,>f.st......
mdp.39015066625602,39015066625602.zip,True,True,>f.st......
mdp.39015066923411,39015066923411.mets.xml,True,True,>f.st......
mdp.39015066923411,39015066923411.zip,True,True,>f.st......
mdp.39015066971477,39015066971477.mets.xml,True,True,>f.st......
mdp.39015066971477,39015066971477.zip,True,True,>f.st......
mdp.39015067091739,39015067091739.mets.xml,True,True,>f.st......
mdp.39015067091739,39015067091739.zip,True,True,>f.st......
mdp.39015067092893,39015067092893.mets.xml,True,True,>f.st......
mdp.39015067092893,39015067092893.zip,True,True,>f.st......
mdp.39015067148331,39015067148331.mets.xml,True,True,>f.st......
mdp.39015067148331,39015067148331.zip,True,True,>f.st......
mdp.39015067321656,39015067321656.mets.xml,True,True,>f.st......
mdp.39015067321656,39015067321656.zip,True,True,>f.st......
mdp.39015067321664,39015067321664.mets.xml,True,True,>f.st......
mdp.39015067321664,39015067321664.zip,True,True,>f.st......
mdp.39015068057887,39015068057887.mets.xml,True,True,>f.st......
mdp.39015068057887,39015068057887.zip,True,True,>f.st......
mdp.39015068351132,39015068351132.mets.xml,True,True,>f.st......
mdp.39015068351132,39015068351132.zip,True,True,>f.st......
mdp.39015070189181,39015070189181.mets.xml,True,True,>f.st......
mdp.39015070189181,39015070189181.zip,True,True,>f.st......
mdp.39015070340412,39015070340412.mets.xml,True,True,>f.st......
mdp.39015070340412,39015070340412.zip,True,True,>f.st......
mdp.39015070412195,39015070412195.mets.xml,True,True,>f.st......
mdp.39015070412195,39015070412195.zip,True,True,>f.st......
mdp.39015070460079,39015070460079.mets.xml,True,True,>f.st......
mdp.39015070460079,39015070460079.zip,True,True,>f.st......
mdp.39015070461820,39015070461820.mets.xml,True,True,>f.st......
mdp.39015070461820,39015070461820.zip,True,True,>f.st......
mdp.39015070471613,39015070471613.mets.xml,True,True,>f.st......
mdp.39015070471613,39015070471613.zip,True,True,>f.st......
mdp.39015071117785,39015071117785.mets.xml,True,True,>f.st......
mdp.39015071117785,39015071117785.zip,True,True,>f.st......
mdp.39015071589686,39015071589686.mets.xml,True,True,>f.st......
mdp.39015071589686,39015071589686.zip,True,True,>f.st......
mdp.39015071589694,39015071589694.mets.xml,True,True,>f.st......
mdp.39015071589694,39015071589694.zip,True,True,>f.st......
mdp.39015071602059,39015071602059.mets.xml,True,True,>f.st......
mdp.39015071602059,39015071602059.zip,True,True,>f.st......
mdp.39015071613587,39015071613587.mets.xml,True,True,>f.st......
mdp.39015071613587,39015071613587.zip,True,True,>f.st......
mdp.39015071613603,39015071613603.mets.xml,True,True,>f.st......
mdp.39015071613603,39015071613603.zip,True,True,>f.st......
mdp.39015071613611,39015071613611.mets.xml,True,True,>f.st......
mdp.39015071613611,39015071613611.zip,True,True,>f.st......
mdp.39015071619915,39015071619915.mets.xml,True,True,>f.st......
mdp.39015071619915,39015071619915.zip,True,True,>f.st......
mdp.39015071637248,39015071637248.mets.xml,True,True,>f.st......
mdp.39015071637248,39015071637248.zip,True,True,>f.st......
mdp.39015071694132,39015071694132.mets.xml,True,True,>f.st......
mdp.39015071694132,39015071694132.zip,True,True,>f.st......
mdp.39015071694207,39015071694207.mets.xml,True,True,>f.st......
mdp.39015071694207,39015071694207.zip,True,True,>f.st......
mdp.39015071694215,39015071694215.mets.xml,True,True,>f.st......
mdp.39015071694215,39015071694215.zip,True,True,>f.st......
mdp.39015071694223,39015071694223.mets.xml,True,True,>f.st......
mdp.39015071694223,39015071694223.zip,True,True,>f.st......
mdp.39015071694231,39015071694231.mets.xml,True,True,>f.st......
mdp.39015071694231,39015071694231.zip,True,True,>f.st......
mdp.39015071694249,39015071694249.mets.xml,True,True,>f.st......
mdp.39015071694249,39015071694249.zip,True,True,>f.st......
mdp.39015071697879,39015071697879.mets.xml,True,True,>f.st......
mdp.39015071697879,39015071697879.zip,True,True,>f.st......
mdp.39015073326483,39015073326483.mets.xml,True,True,>f.st......
mdp.39015073326483,39015073326483.zip,True,True,>f.st......
mdp.39015074792709,39015074792709.mets.xml,True,True,>f.st......
mdp.39015074792709,39015074792709.zip,True,True,>f.st......
mdp.39015077952151,39015077952151.mets.xml,True,True,>f.st......
mdp.39015077952151,39015077952151.zip,True,True,>f.st......
mdp.39015078118786,39015078118786.mets.xml,True,True,>f.st......
mdp.39015078118786,39015078118786.zip,True,True,>f.st......
mdp.39015078153817,39015078153817.mets.xml,True,True,>f.st......
mdp.39015078153817,39015078153817.zip,True,True,>f.st......
mdp.39015078721183,39015078721183.mets.xml,True,True,>f.st......
mdp.39015078721183,39015078721183.zip,True,True,>f.st......
mdp.39076005001842,39076005001842.mets.xml,True,True,>f.st......
mdp.39076005001842,39076005001842.zip,True,True,>f.st......
mdp.39076006143007,39076006143007.mets.xml,True,True,>f.st......
mdp.39076006143007,39076006143007.zip,True,True,>f.st......
mdp.39076006828268,39076006828268.mets.xml,True,True,>f.st......
mdp.39076006828268,39076006828268.zip,True,True,>f.st......
njp.32101007074162,32101007074162.mets.xml,True,True,>f.st......
njp.32101007074162,32101007074162.zip,True,True,>f.st......
njp.32101007117680,32101007117680.mets.xml,True,True,>f.st......
njp.32101007117680,32101007117680.zip,True,True,>f.st......
njp.32101007606419,32101007606419.mets.xml,True,True,>f.st......
njp.32101007606419,32101007606419.zip,True,True,>f.st......
njp.32101010945275,32101010945275.mets.xml,True,True,>f.st......
njp.32101010945275,32101010945275.zip,True,True,>f.st......
njp.32101013394539,32101013394539.mets.xml,True,True,>f.st......
njp.32101013394539,32101013394539.zip,True,True,>f.st......
njp.32101013458086,32101013458086.mets.xml,True,True,>f.st......
njp.32101013458086,32101013458086.zip,True,True,>f.st......
njp.32101013516610,32101013516610.mets.xml,True,True,>f.st......
njp.32101013516610,32101013516610.zip,True,True,>f.st......
njp.32101013516784,32101013516784.mets.xml,True,True,>f.st......
njp.32101013516784,32101013516784.zip,True,True,>f.st......
njp.32101013523707,32101013523707.mets.xml,True,True,>f.st......
njp.32101013523707,32101013523707.zip,True,True,>f.st......
njp.32101013647639,32101013647639.mets.xml,True,True,>f.st......
njp.32101013647639,32101013647639.zip,True,True,>f.st......
njp.32101013963010,32101013963010.mets.xml,True,True,>f.st......
njp.32101013963010,32101013963010.zip,True,True,>f.st......
njp.32101015994278,32101015994278.mets.xml,True,True,>f.st......
njp.32101015994278,32101015994278.zip,True,True,>f.st......
njp.32101018099000,32101018099000.mets.xml,True,True,>f.st......
njp.32101018099000,32101018099000.zip,True,True,>f.st......
njp.32101019680287,32101019680287.mets.xml,True,True,>f.st......
njp.32101019680287,32101019680287.zip,True,True,>f.st......
njp.32101020159677,32101020159677.mets.xml,True,True,>f.st......
njp.32101020159677,32101020159677.zip,True,True,>f.st......
njp.32101021189756,32101021189756.mets.xml,True,True,>f.st......
njp.32101021189756,32101021189756.zip,True,True,>f.st......
njp.32101021580343,32101021580343.mets.xml,True,True,>f.st......
njp.32101021580343,32101021580343.zip,True,True,>f.st......
njp.32101021828098,32101021828098.mets.xml,True,True,>f.st......
njp.32101021828098,32101021828098.zip,True,True,>f.st......
njp.32101023869397,32101023869397.mets.xml,True,True,>f.st......
njp.32101023869397,32101023869397.zip,True,True,>f.st......
njp.32101025263391,32101025263391.mets.xml,True,True,>f.st......
njp.32101025263391,32101025263391.zip,True,True,>f.st......
njp.32101025822709,32101025822709.mets.xml,True,True,>f.st......
njp.32101025822709,32101025822709.zip,True,True,>f.st......
njp.32101025873256,32101025873256.mets.xml,True,True,>f.st......
njp.32101025873256,32101025873256.zip,True,True,>f.st......
njp.32101031725078,32101031725078.mets.xml,True,True,>f.st......
njp.32101031725078,32101031725078.zip,True,True,>f.st......
njp.32101032438754,32101032438754.mets.xml,True,True,>f.st......
njp.32101032438754,32101032438754.zip,True,True,>f.st......
njp.32101035469863,32101035469863.mets.xml,True,True,>f.st......
njp.32101035469863,32101035469863.zip,True,True,>f.st......
njp.32101036110953,32101036110953.mets.xml,True,True,>f.st......
njp.32101036110953,32101036110953.zip,True,True,>f.st......
njp.32101037962295,32101037962295.mets.xml,True,True,>f.st......
njp.32101037962295,32101037962295.zip,True,True,>f.st......
njp.32101037975784,32101037975784.mets.xml,True,True,>f.st......
njp.32101037975784,32101037975784.zip,True,True,>f.st......
njp.32101037977384,32101037977384.mets.xml,True,True,>f.st......
njp.32101037977384,32101037977384.zip,True,True,>f.st......
njp.32101037977400,32101037977400.mets.xml,True,True,>f.st......
njp.32101037977400,32101037977400.zip,True,True,>f.st......
njp.32101039725310,32101039725310.mets.xml,True,True,>f.st......
njp.32101039725310,32101039725310.zip,True,True,>f.st......
njp.32101040117366,32101040117366.mets.xml,True,True,>f.st......
njp.32101040117366,32101040117366.zip,True,True,>f.st......
njp.32101041259639,32101041259639.mets.xml,True,True,>f.st......
njp.32101041259639,32101041259639.zip,True,True,>f.st......
njp.32101042038438,32101042038438.mets.xml,True,True,>f.st......
njp.32101042038438,32101042038438.zip,True,True,>f.st......
njp.32101042221554,32101042221554.mets.xml,True,True,>f.st......
njp.32101042221554,32101042221554.zip,True,True,>f.st......
njp.32101042221562,32101042221562.mets.xml,True,True,>f.st......
njp.32101042221562,32101042221562.zip,True,True,>f.st......
njp.32101045239017,32101045239017.mets.xml,True,True,>f.st......
njp.32101045239017,32101045239017.zip,True,True,>f.st......
njp.32101046518476,32101046518476.mets.xml,True,True,>f.st......
njp.32101046518476,32101046518476.zip,True,True,>f.st......
njp.32101055566879,32101055566879.mets.xml,True,True,>f.st......
njp.32101055566879,32101055566879.zip,True,True,>f.st......
njp.32101061559967,32101061559967.mets.xml,True,True,>f.st......
njp.32101061559967,32101061559967.zip,True,True,>f.st......
njp.32101061813430,32101061813430.mets.xml,True,True,>f.st......
njp.32101061813430,32101061813430.zip,True,True,>f.st......
njp.32101063551608,32101063551608.mets.xml,True,True,>f.st......
njp.32101063551608,32101063551608.zip,True,True,>f.st......
njp.32101063578650,32101063578650.mets.xml,True,True,>f.st......
njp.32101063578650,32101063578650.zip,True,True,>f.st......
njp.32101063578718,32101063578718.mets.xml,True,True,>f.st......
njp.32101063578718,32101063578718.zip,True,True,>f.st......
njp.32101063582967,32101063582967.mets.xml,True,True,>f.st......
njp.32101063582967,32101063582967.zip,True,True,>f.st......
njp.32101063583304,32101063583304.mets.xml,True,True,>f.st......
njp.32101063583304,32101063583304.zip,True,True,>f.st......
njp.32101063583882,32101063583882.mets.xml,True,True,>f.st......
njp.32101063583882,32101063583882.zip,True,True,>f.st......
njp.32101063583890,32101063583890.mets.xml,True,True,>f.st......
njp.32101063583890,32101063583890.zip,True,True,>f.st......
njp.32101063584278,32101063584278.mets.xml,True,True,>f.st......
njp.32101063584278,32101063584278.zip,True,True,>f.st......
njp.32101063584377,32101063584377.mets.xml,True,True,>f.st......
njp.32101063584377,32101063584377.zip,True,True,>f.st......
njp.32101063584419,32101063584419.mets.xml,True,True,>f.st......
njp.32101063584419,32101063584419.zip,True,True,>f.st......
njp.32101063584492,32101063584492.mets.xml,True,True,>f.st......
njp.32101063584492,32101063584492.zip,True,True,>f.st......
njp.32101063604951,32101063604951.mets.xml,True,True,>f.st......
njp.32101063604951,32101063604951.zip,True,True,>f.st......
njp.32101063604993,32101063604993.mets.xml,True,True,>f.st......
njp.32101063604993,32101063604993.zip,True,True,>f.st......
njp.32101063970576,32101063970576.mets.xml,True,True,>f.st......
njp.32101063970576,32101063970576.zip,True,True,>f.st......
njp.32101064225681,32101064225681.mets.xml,True,True,>f.st......
njp.32101064225681,32101064225681.zip,True,True,>f.st......
njp.32101064786021,32101064786021.mets.xml,True,True,>f.st......
njp.32101064786021,32101064786021.zip,True,True,>f.st......
njp.32101064786435,32101064786435.mets.xml,True,True,>f.st......
njp.32101064786435,32101064786435.zip,True,True,>f.st......
njp.32101064792177,32101064792177.mets.xml,True,True,>f.st......
njp.32101064792177,32101064792177.zip,True,True,>f.st......
njp.32101065266304,32101065266304.mets.xml,True,True,>f.st......
njp.32101065266304,32101065266304.zip,True,True,>f.st......
njp.32101065266668,32101065266668.mets.xml,True,True,>f.st......
njp.32101065266668,32101065266668.zip,True,True,>f.st......
njp.32101065410316,32101065410316.mets.xml,True,True,>f.st......
njp.32101065410316,32101065410316.zip,True,True,>f.st......
njp.32101065672055,32101065672055.mets.xml,True,True,>f.st......
njp.32101065672055,32101065672055.zip,True,True,>f.st......
njp.32101065677609,32101065677609.mets.xml,True,True,>f.st......
njp.32101065677609,32101065677609.zip,True,True,>f.st......
njp.32101065845495,32101065845495.mets.xml,True,True,>f.st......
njp.32101065845495,32101065845495.zip,True,True,>f.st......
njp.32101066125608,32101066125608.mets.xml,True,True,>f.st......
njp.32101066125608,32101066125608.zip,True,True,>f.st......
njp.32101066163351,32101066163351.mets.xml,True,True,>f.st......
njp.32101066163351,32101066163351.zip,True,True,>f.st......
njp.32101067521706,32101067521706.mets.xml,True,True,>f.st......
njp.32101067521706,32101067521706.zip,True,True,>f.st......
njp.32101067625879,32101067625879.mets.xml,True,True,>f.st......
njp.32101067625879,32101067625879.zip,True,True,>f.st......
njp.32101067671543,32101067671543.mets.xml,True,True,>f.st......
njp.32101067671543,32101067671543.zip,True,True,>f.st......
njp.32101067888956,32101067888956.mets.xml,True,True,>f.st......
njp.32101067888956,32101067888956.zip,True,True,>f.st......
njp.32101069166500,32101069166500.mets.xml,True,True,>f.st......
njp.32101069166500,32101069166500.zip,True,True,>f.st......
njp.32101071985673,32101071985673.mets.xml,True,True,>f.st......
njp.32101071985673,32101071985673.zip,True,True,>f.st......
njp.32101071985764,32101071985764.mets.xml,True,True,>f.st......
njp.32101071985764,32101071985764.zip,True,True,>f.st......
njp.32101071985772,32101071985772.mets.xml,True,True,>f.st......
njp.32101071985772,32101071985772.zip,True,True,>f.st......
njp.32101071985814,32101071985814.mets.xml,True,True,>f.st......
njp.32101071985814,32101071985814.zip,True,True,>f.st......
njp.32101071985822,32101071985822.mets.xml,True,True,>f.st......
njp.32101071985822,32101071985822.zip,True,True,>f.st......
njp.32101071985855,32101071985855.mets.xml,True,True,>f.st......
njp.32101071985855,32101071985855.zip,True,True,>f.st......
njp.32101071985871,32101071985871.mets.xml,True,True,>f.st......
njp.32101071985871,32101071985871.zip,True,True,>f.st......
njp.32101071985889,32101071985889.mets.xml,True,True,>f.st......
njp.32101071985889,32101071985889.zip,True,True,>f.st......
njp.32101071985947,32101071985947.mets.xml,True,True,>f.st......
njp.32101071985947,32101071985947.zip,True,True,>f.st......
njp.32101071986457,32101071986457.mets.xml,True,True,>f.st......
njp.32101071986457,32101071986457.zip,True,True,>f.st......
njp.32101072322314,32101072322314.mets.xml,True,True,>f.st......
njp.32101072895061,32101072895061.mets.xml,True,True,>f.st......
njp.32101072895061,32101072895061.zip,True,True,>f.st......
njp.32101072897612,32101072897612.mets.xml,True,True,>f.st......
njp.32101072897786,32101072897786.mets.xml,True,True,>f.st......
njp.32101072897885,32101072897885.mets.xml,True,True,>f.st......
njp.32101072897885,32101072897885.zip,True,True,>f.st......
njp.32101072898107,32101072898107.mets.xml,True,True,>f.st......
njp.32101072898115,32101072898115.mets.xml,True,True,>f.st......
njp.32101072898131,32101072898131.mets.xml,True,True,>f.st......
njp.32101072898149,32101072898149.mets.xml,True,True,>f.st......
njp.32101072898172,32101072898172.mets.xml,True,True,>f.st......
njp.32101072898172,32101072898172.zip,True,True,>f.st......
njp.32101072898180,32101072898180.mets.xml,True,True,>f.st......
njp.32101072898180,32101072898180.zip,True,True,>f.st......
njp.32101072898198,32101072898198.mets.xml,True,True,>f.st......
njp.32101072898198,32101072898198.zip,True,True,>f.st......
njp.32101072898214,32101072898214.mets.xml,True,True,>f.st......
njp.32101072898230,32101072898230.mets.xml,True,True,>f.st......
njp.32101072898305,32101072898305.mets.xml,True,True,>f.st......
njp.32101072898305,32101072898305.zip,True,True,>f.st......
njp.32101072898321,32101072898321.mets.xml,True,True,>f.st......
njp.32101072898321,32101072898321.zip,True,True,>f.st......
njp.32101072898339,32101072898339.mets.xml,True,True,>f.st......
njp.32101072898339,32101072898339.zip,True,True,>f.st......
njp.32101072898362,32101072898362.mets.xml,True,True,>f.st......
njp.32101072898362,32101072898362.zip,True,True,>f.st......
njp.32101072898404,32101072898404.mets.xml,True,True,>f.st......
njp.32101072898438,32101072898438.mets.xml,True,True,>f.st......
njp.32101072898453,32101072898453.mets.xml,True,True,>f.st......
njp.32101072898461,32101072898461.mets.xml,True,True,>f.st......
njp.32101072898479,32101072898479.mets.xml,True,True,>f.st......
njp.32101072898503,32101072898503.mets.xml,True,True,>f.st......
njp.32101072898503,32101072898503.zip,True,True,>f.st......
njp.32101072898560,32101072898560.mets.xml,True,True,>f.st......
njp.32101072898560,32101072898560.zip,True,True,>f.st......
njp.32101072898594,32101072898594.mets.xml,True,True,>f.st......
njp.32101072898602,32101072898602.mets.xml,True,True,>f.st......
njp.32101072898610,32101072898610.mets.xml,True,True,>f.st......
njp.32101072898651,32101072898651.mets.xml,True,True,>f.st......
njp.32101072898669,32101072898669.mets.xml,True,True,>f.st......
njp.32101072898677,32101072898677.mets.xml,True,True,>f.st......
njp.32101072898677,32101072898677.zip,True,True,>f.st......
njp.32101073439182,32101073439182.mets.xml,True,True,>f.st......
njp.32101073439182,32101073439182.zip,True,True,>f.st......
njp.32101073498014,32101073498014.mets.xml,True,True,>f.st......
njp.32101073498014,32101073498014.zip,True,True,>f.st......
njp.32101073758805,32101073758805.mets.xml,True,True,>f.st......
njp.32101073758805,32101073758805.zip,True,True,>f.st......
njp.32101073848424,32101073848424.mets.xml,True,True,>f.st......
njp.32101073848424,32101073848424.zip,True,True,>f.st......
njp.32101074712157,32101074712157.mets.xml,True,True,>f.st......
njp.32101074712157,32101074712157.zip,True,True,>f.st......
njp.32101074743244,32101074743244.mets.xml,True,True,>f.st......
njp.32101074743244,32101074743244.zip,True,True,>f.st......
njp.32101074743293,32101074743293.mets.xml,True,True,>f.st......
njp.32101074743293,32101074743293.zip,True,True,>f.st......
njp.32101074743319,32101074743319.mets.xml,True,True,>f.st......
njp.32101074743319,32101074743319.zip,True,True,>f.st......
njp.32101074743327,32101074743327.mets.xml,True,True,>f.st......
njp.32101074743327,32101074743327.zip,True,True,>f.st......
njp.32101074743350,32101074743350.mets.xml,True,True,>f.st......
njp.32101074743350,32101074743350.zip,True,True,>f.st......
njp.32101074743392,32101074743392.mets.xml,True,True,>f.st......
njp.32101074743392,32101074743392.zip,True,True,>f.st......
njp.32101074743434,32101074743434.mets.xml,True,True,>f.st......
njp.32101074743434,32101074743434.zip,True,True,>f.st......
njp.32101074743475,32101074743475.mets.xml,True,True,>f.st......
njp.32101074743475,32101074743475.zip,True,True,>f.st......
njp.32101074756428,32101074756428.mets.xml,True,True,>f.st......
njp.32101074756428,32101074756428.zip,True,True,>f.st......
njp.32101074756501,32101074756501.mets.xml,True,True,>f.st......
njp.32101074756501,32101074756501.zip,True,True,>f.st......
njp.32101074756675,32101074756675.mets.xml,True,True,>f.st......
njp.32101074756675,32101074756675.zip,True,True,>f.st......
njp.32101074756691,32101074756691.mets.xml,True,True,>f.st......
njp.32101074756691,32101074756691.zip,True,True,>f.st......
njp.32101074756709,32101074756709.mets.xml,True,True,>f.st......
njp.32101074756709,32101074756709.zip,True,True,>f.st......
njp.32101074756725,32101074756725.mets.xml,True,True,>f.st......
njp.32101074756725,32101074756725.zip,True,True,>f.st......
njp.32101074756733,32101074756733.mets.xml,True,True,>f.st......
njp.32101074756733,32101074756733.zip,True,True,>f.st......
njp.32101074756741,32101074756741.mets.xml,True,True,>f.st......
njp.32101074756741,32101074756741.zip,True,True,>f.st......
njp.32101074756766,32101074756766.mets.xml,True,True,>f.st......
njp.32101074756766,32101074756766.zip,True,True,>f.st......
njp.32101074756774,32101074756774.mets.xml,True,True,>f.st......
njp.32101074756774,32101074756774.zip,True,True,>f.st......
njp.32101074756790,32101074756790.mets.xml,True,True,>f.st......
njp.32101074756790,32101074756790.zip,True,True,>f.st......
njp.32101074756873,32101074756873.mets.xml,True,True,>f.st......
njp.32101074756873,32101074756873.zip,True,True,>f.st......
njp.32101074756881,32101074756881.mets.xml,True,True,>f.st......
njp.32101074756881,32101074756881.zip,True,True,>f.st......
njp.32101074756915,32101074756915.mets.xml,True,True,>f.st......
njp.32101074756915,32101074756915.zip,True,True,>f.st......
njp.32101074757137,32101074757137.mets.xml,True,True,>f.st......
njp.32101074757137,32101074757137.zip,True,True,>f.st......
njp.32101074757152,32101074757152.mets.xml,True,True,>f.st......
njp.32101074757152,32101074757152.zip,True,True,>f.st......
njp.32101074757202,32101074757202.mets.xml,True,True,>f.st......
njp.32101074757202,32101074757202.zip,True,True,>f.st......
njp.32101074758424,32101074758424.mets.xml,True,True,>f.st......
njp.32101074758424,32101074758424.zip,True,True,>f.st......
njp.32101074758457,32101074758457.mets.xml,True,True,>f.st......
njp.32101074758457,32101074758457.zip,True,True,>f.st......
njp.32101074758523,32101074758523.mets.xml,True,True,>f.st......
njp.32101074758523,32101074758523.zip,True,True,>f.st......
njp.32101074758606,32101074758606.mets.xml,True,True,>f.st......
njp.32101074758606,32101074758606.zip,True,True,>f.st......
njp.32101074758861,32101074758861.mets.xml,True,True,>f.st......
njp.32101074758861,32101074758861.zip,True,True,>f.st......
njp.32101074759026,32101074759026.mets.xml,True,True,>f.st......
njp.32101074759026,32101074759026.zip,True,True,>f.st......
njp.32101074759349,32101074759349.mets.xml,True,True,>f.st......
njp.32101074759349,32101074759349.zip,True,True,>f.st......
njp.32101074759885,32101074759885.mets.xml,True,True,>f.st......
njp.32101074759885,32101074759885.zip,True,True,>f.st......
njp.32101074759893,32101074759893.mets.xml,True,True,>f.st......
njp.32101074759893,32101074759893.zip,True,True,>f.st......
njp.32101074759943,32101074759943.mets.xml,True,True,>f.st......
njp.32101074759943,32101074759943.zip,True,True,>f.st......
njp.32101075672509,32101075672509.mets.xml,True,True,>f.st......
njp.32101075672509,32101075672509.zip,True,True,>f.st......
njp.32101075672541,32101075672541.mets.xml,True,True,>f.st......
njp.32101075672541,32101075672541.zip,True,True,>f.st......
njp.32101075672608,32101075672608.mets.xml,True,True,>f.st......
njp.32101075672608,32101075672608.zip,True,True,>f.st......
njp.32101075672616,32101075672616.mets.xml,True,True,>f.st......
njp.32101075672616,32101075672616.zip,True,True,>f.st......
njp.32101075672624,32101075672624.mets.xml,True,True,>f.st......
njp.32101075672624,32101075672624.zip,True,True,>f.st......
njp.32101075672632,32101075672632.mets.xml,True,True,>f.st......
njp.32101075672632,32101075672632.zip,True,True,>f.st......
njp.32101075672665,32101075672665.mets.xml,True,True,>f.st......
njp.32101075672665,32101075672665.zip,True,True,>f.st......
njp.32101075672749,32101075672749.mets.xml,True,True,>f.st......
njp.32101075672749,32101075672749.zip,True,True,>f.st......
njp.32101075672806,32101075672806.mets.xml,True,True,>f.st......
njp.32101075672806,32101075672806.zip,True,True,>f.st......
njp.32101075672871,32101075672871.mets.xml,True,True,>f.st......
njp.32101075672871,32101075672871.zip,True,True,>f.st......
njp.32101075672905,32101075672905.mets.xml,True,True,>f.st......
njp.32101075672905,32101075672905.zip,True,True,>f.st......
njp.32101075673481,32101075673481.mets.xml,True,True,>f.st......
